place_name,reviewer_name,reviewer_link,reviewer_image,rating,date,text,photos,likes_count
Banbatika Zoo,Ajay Kumar Singh,https://www.google.com/maps/contrib/117373794816599176527/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVDB3QSugTMU9u0fjPgIJEpqSTmwihIkaka1KSqB69aCy5QDahrng=w36-h36-p-rp-mo-ba5-br100,3,10 months ago,Google informed the opening time as 6 am but actually it is 7 am.,https://lh5.googleusercontent.com/p/AF1QipO-jSo04WZWjcljb9L0LYo0mIPn9X2tuO3XLUV7=w600-h450-p-k-no,0
Banbatika Zoo,arun gyawali,https://www.google.com/maps/contrib/111217286323438776698/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVhk81AIs5yI9G2V5l4KL7VV2lm9E-iFZk8vtfT-GubCBJ9qe73=w36-h36-p-rp-mo-ba2-br100,5,5 years ago,In this place i find myself in a natural environment. We can go there for family picnic or to see different types of animals in the zoo. There is also children park.,"https://lh5.googleusercontent.com/p/AF1QipO8Ny8lITyHHF87oB9WNIin4kHFxDu8AG99Z7Xs=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOayycBKsznq9nSpq8Vk59olYoV3FeA3KSuvZbo=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMl-HDTiE_UdrTcEjq9VxXWJtzDAKUP4wGsC85S=w300-h225-p-k-no",1
Banbatika Zoo,SA BO,https://www.google.com/maps/contrib/117058965287139057783/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjU2QaFOcTxlN2bO0h8D0kAV6wNvY4PzeYEcq6v3xxx7blDj8H4ylw=w36-h36-p-rp-mo-ba3-br100,4,6 years ago,Its awesome place for children and so do for adult for seeing different kind of wild animal and has a goof picnic spots,https://lh5.googleusercontent.com/p/AF1QipN6Ub7lZD7SnVZl2EwaWG-uFZC5UnokzmQpNaBw=w600-h450-p-k-no,0
Banbatika Zoo,Kai Lynch,https://www.google.com/maps/contrib/111761631307289970997/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXE4e5PRWUM6QGXB8xiXEvEmn2j2kdayHx9ZgXW4GRdXhc02ivazw=w36-h36-p-rp-mo-ba3-br100,5,4 years ago,All good but the zoo section is not good for animals. They need proper care please,"https://lh5.googleusercontent.com/p/AF1QipPgjnEqW6Ha5QnEgNc2HiWGE6cOgZIGQwRi27OJ=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO8e5dxwGIZyzNfuXXZmMIu4-uuWx3qQVqCCHwL=w300-h450-p-k-no",0
Banbatika Zoo,Bibek kr Mishra,https://www.google.com/maps/contrib/112219338016279234610/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXJ6bTkQSM-CsB9WvHiiUAx2tyOApwpNEbYqEvuyXZC-GESHjSGww=w36-h36-p-rp-mo-ba4-br100,5,8 months ago,Mind blowing park.....,"https://lh5.googleusercontent.com/p/AF1QipMNx5EXJ0CyfEUVKZz_2hVsCFZWeO9M-3emMn-1=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNUgKzQ1ZMU8xQJ3cBIST8UsEFc-jhnYCbhJy_R=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipObz41fGagRWPqwzxb3xfZeVSTkiIPfgu8E6oID=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOooxWkrFfujrGPvj5R--acXnXnQoOVdypQM-l7=w300-h225-p-k-no",0
Banbatika Zoo,Anush Sharma,https://www.google.com/maps/contrib/111767864583514054906/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXlUb2BUk-JdUq0My1LAdG17N3Fp5AWoFOP5gIA-gSURBLn9-1t=w36-h36-p-rp-mo-ba3-br100,4,3 years ago,"Best place for Picnic
Best place for kids to play","https://lh5.googleusercontent.com/p/AF1QipN7OTz8dvk5mxKy4y_TWF5OGB1NkO74tZpEJ5Rx=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMTjzgrS_CDdpZaFShThXtRyMEJBXvuWTPoVo32=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOZ8XLYzVj5Y8kYxNUsHtNQd0M7kk5ylbsjU3ce=w300-h225-p-k-no",0
Banbatika Zoo,Gobinda Neupane,https://www.google.com/maps/contrib/108391168837272114861/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjU6-FLhLX4wuxd6D7_GSxkhdenui6heybLPlcAfhzXZ88N3-3Sa=w36-h36-p-rp-mo-ba5-br100,5,a year ago,I really enjoyed. I visited with my family.,https://lh5.googleusercontent.com/p/AF1QipPL2wWf7hZLbNo1zWQ5W4lwNcTcokS6QHH68SuM=w600-h450-p-k-no,0
Banbatika Zoo,Manoj Pantha,https://www.google.com/maps/contrib/112762293407070654305/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjU11Ue53APfykhuJnpNFOEuA24QNdfqt-SKZn8Eg6yP_t0A_BGw=w36-h36-p-rp-mo-ba5-br100,5,4 years ago,Beautiful place to hangout,"https://lh5.googleusercontent.com/p/AF1QipO_JRe3vx5BzLpbT5up7_ouhnSgyOznlICFd7w=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO5Hg510bxEW-qpP3Qzbq6J-6iFWKXhNUIrIX8=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMqWaR9ZsybCKZpLGOS5kZ8RPFz8BC6mI02lMA=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNj00S1Zr6xi_PX2kTUdF0R2FnZwZs55T9Si0o=w300-h225-p-k-no",0
Banke National Park Khadgawar Hattisar,Sumer KC,https://www.google.com/maps/contrib/109089160610459527321/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUNwVYmebxPp5PIgVCWzdU3g_eJoN6Sc7mWV3EaWyQheyNBsl4P9w=w36-h36-p-rp-mo-ba5-br100,4,a year ago,This park is vast and  beautiful. A nature lover will truly be enchanted with this place. It is not so far away from Kohalpur. This place has Elephant rides as well. The Elephant Stable is there including 4 Elephants. Just 500m near there is also a view tower from where you can see the great view of the forest and river. This place is peaceful and good for outing with your friends and family too.,"https://lh5.googleusercontent.com/p/AF1QipNVNabo723-yyNj4XJoDQ5KDxI0kdBDIqUHf9aV=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNssC8pi-KlXnCzl3ULlzk7oaVc8VylOqgqFRQt=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO0mza9By3Zmnt34g5a5V2Mjd6XdivYB-OR01yr=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNdvQmUtaPnBLxJS-r-gvMojrfYZcCxT0CuZflj=w300-h225-p-k-no",17
Banke National Park Khadgawar Hattisar,Deep Bahadur Shahi,https://www.google.com/maps/contrib/104956773053450743017/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWXNEZ40qmigRw9QTC_x2acQ17c0Q3HEgDwPzWQ8RhTgn2NkdnT=w36-h36-p-rp-mo-ba3-br100,5,3 months ago,"Banke National Park, located in the Mid-Western region of Nepal, is indeed a significant habitat for a variety of wildlife, but it is not widely known as the best habitat for the four-horned antelope (Tetracerus quadricornis). This species is more commonly found in the southern regions of Nepal, particularly in the Terai, where grasslands, forests, and riverine habitats offer more suitable environments.

However, Banke National Park is rich in biodiversity and supports several endangered species, including Bengal tigers, leopards, and various ungulates, so the four-horned antelope might be present but not as predominant as in some other regions.",,0
Banke National Park Khadgawar Hattisar,Traveller Nepal,https://www.google.com/maps/contrib/113036166607047032018/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXI0PVZhBOoXrDSVqIPZMYcrUEaqoC_wM_6j0Swf5734HFzlbU=w36-h36-p-rp-mo-ba6-br100,4,a year ago,It is elephant sanctuary under Banke National Park. Few Elephants are there and elephant safari is also available in morning and evening time.,"https://lh5.googleusercontent.com/p/AF1QipOwplkTGQkkKe1QFNU0VEaSV4zq6hKN12f0y-k=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNpzN-zEINJ8jRj2mze5rVNSpP6QV7lffE6JNs=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipM-lQjmYjb2uua6WyxG772ofSTztPVwz8FNoZQ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNlg0Y9K4Y2msFHi2Ob1i8uDGiidyrGsnvVkBk=w300-h225-p-k-no",7
Banke National Park Khadgawar Hattisar,Sandesh Thapa,https://www.google.com/maps/contrib/107373979080215407836/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVSn9reEmjEwo0GtpkdTHAxwytMgqk9ZMY-7Gs2GMkBDRhRM_054g=w36-h36-p-rp-mo-ba5-br100,5,a year ago,"Banke National Park is a stunning destination, reminiscent of Thakurdwara. It's an ideal spot for a family outing, as the vast grasslands and a gentle creek make for a fantastic dry picnic setting. Additionally, you can enjoy a unique experience by visiting the elephant stable and getting up close to these magnificent creatures. All in all, it's a fantastic recreational spot that your kids are sure to adore.",,0
Banke National Park Khadgawar Hattisar,Pawan Shrotria,https://www.google.com/maps/contrib/105589260565625147633/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjW6FCy3KSOYwumPBEvC5aXwQJlls2oWDa3oQR8V-EP77ZtKBXeV=w36-h36-p-rp-mo-ba6-br100,5,2 years ago,"Elephant Safari starting place and Elephant shade of Banke National Park.
Located amidst thick forests of Banke National park this is main Elephant safari starting / boarding place. Just close to a beautiful river this place is truly worth to visit.
At a distance of about 500 metres there is a view tower from where yu can view jungle of National Park. Take care while going to view tower as there is risk of wild life here.",,2
Banke National Park Khadgawar Hattisar,Devraj Adhikari,https://www.google.com/maps/contrib/111887506128649049564/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX5kZBthdQc1dsd4dvW8Y9K6nnoQ_qJEAXtzT-3jh5bmqPQcAs8-w=w36-h36-p-rp-mo-ba3-br100,4,2 years ago,"Best Destination to Celebrate Weekend.
Elephant Riding.
Enjoy your Life.
Nature and Wildlife Zone.",https://lh5.googleusercontent.com/p/AF1QipPRnuTj9Q-U807OaKck_zceeghGaaXZM2PSwkW2=w600-h450-p-k-no,7
Banke National Park Khadgawar Hattisar,sagar chaudhari,https://www.google.com/maps/contrib/118022330061882237123/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX2vIkBf5FVqF35GmrwF5a27Hg_Rp5_266q5H84hpxp1wO1opvpPQ=w36-h36-p-rp-mo-ba4-br100,4,3 years ago,Best for Elephant Safari in Banke National Park.,,2
Banke National Park Khadgawar Hattisar,Dipu Bhandari,https://www.google.com/maps/contrib/102399108949953237043/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWbBD7pYdUOHOUbGXuybugUgcjOOXozi82jk_4UoyI8q0w4DdWl=w36-h36-p-rp-mo-ba4-br100,5,a year ago,Nice and cool place,"https://lh5.googleusercontent.com/p/AF1QipN1rNa195HEtCreR2MLwQt8dAVxJfJH4y-_9NsJ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMryPfezMdTO3z7enZBhf79UEUuBdWZqSbqy2eB=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP5VEeKEfkbnn4gJjx-GFS6aZkdJs5WJwH_OC6z=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP6KriLy78Jh_PZj0yVItjwWe_E2BwiFaEDpd-P=w300-h225-p-k-no",1
Barahathwa GhantaGhar,big bro23.,https://www.google.com/maps/contrib/107003216608380239731/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjWWhjHqssY8tEMhuCZzlfSWOa7TIZzxncWWgwr2MDvvuvjjqdg=w36-h36-p-rp-mo-ba2-br100,5,4 months ago,,,0
"Barahi Temple, Paddha Dang Rapti",Rabi Chy,https://www.google.com/maps/contrib/115254959329272607962/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocLHN-nUlPW5KZE67BuOKfbWYiz8HaAdK1uvOtncA33J6MTkfeo=w36-h36-p-rp-mo-br100,4,a year ago,Beautiful & peaceful,,0
"Barahi Temple, Paddha Dang Rapti",Dipesh Chaudhary,https://www.google.com/maps/contrib/109186602650584439155/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX3lrAlZ9b06ZrnfKIE2SiFqujrVUcSxoHLv2td_RvvnfqAsQCD=w36-h36-p-rp-mo-br100,5,5 years ago,Visit our place,,0
"Barahi Temple, Paddha Dang Rapti",Anup ch,https://www.google.com/maps/contrib/114017581013294166273/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXOoutzhElpsagTewM6DSKaNkh1fCsrFCHZIFM0FHc7TAs8fSU5=w36-h36-p-rp-mo-br100,5,2 years ago,,,0
"Barahi Temple, Paddha Dang Rapti",Monika Chaudhary,https://www.google.com/maps/contrib/109660987500171428135/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocLVj--pzsaOB6p80qAMDQq62RUKIzr6luIEJhWIN9Uhqf4zhQ=w36-h36-p-rp-mo-br100,5,2 years ago,,,0
"Barahi Temple, Paddha Dang Rapti",Lalmani Regmi,https://www.google.com/maps/contrib/105140263771326593451/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVtv_A4j-mesp0DMJxZm6hLxQdfOGI6hnw5kBRi_ev5JQoJU9af_w=w36-h36-p-rp-mo-ba5-br100,3,3 years ago,,,0
"Barahi Temple, Paddha Dang Rapti",D Success,https://www.google.com/maps/contrib/115072938434289072460/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXKa4NZrwepIuhbOPKEqpWtAtD-N1y3VDT42QIj_hVmHSo5sFmtlA=w36-h36-p-rp-mo-br100,2,5 years ago,,,0
"Barahi Temple, Paddha Dang Rapti",Gobinda Yogi,https://www.google.com/maps/contrib/117801501017903892783/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocLwErKSP-X5eK99Ip71Sko_adCKxGYOex24gpBbAs85PoF8_Q=w36-h36-p-rp-mo-br100,2,7 years ago,,,0
"Barahi Temple, Paddha Dang Rapti",Shiva Chaudhary,https://www.google.com/maps/contrib/104273782958830969731/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocL9Qijn5c4jr4cEbzhPBHn8oZQeKVj6gJK8ftZs0MwNP46NjA=w36-h36-p-rp-mo-ba2-br100,5,8 years ago,,,0
Baraily Kul Temple,Sushanta Tiwari,https://www.google.com/maps/contrib/105944653668998793570/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjV2mb1FaPwciAlCS5dlSNCebDG1qJOVcY5i25aaLqHiM7GwdMQV6Q=w36-h36-p-rp-mo-br100,5,4 years ago,Place to visit only if your deity is baraily,,0
Baraily Kul Temple,Lal Bahadur Bk,https://www.google.com/maps/contrib/103557615716147446672/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUYet0Hn00hKr8SxozBmR91AUtvCUlu4FsgKUADzAingz_6Xgbh=w36-h36-p-rp-mo-br100,5,3 years ago,,,0
Bardagoriya Kanyaraja Temple,Red Panda Moon,https://www.google.com/maps/contrib/113272190171306305189/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjU4Df0KWkyYsbLiR-JvXGTv8hpA1K2PaM3xNKHHN5D_pjETs-U=w36-h36-p-rp-mo-ba4-br100,3,6 years ago,Decent temple but the structure does not respect local architecture. Holds importance for the local Tharu culture. It's worth a go during the mela season.,,1
Bardagoriya Kanyaraja Temple,Sa Gar,https://www.google.com/maps/contrib/104699196466375225912/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVORfWaFoh-BoBiaRveZa_nS-5C10tM5gLvQtOyXX_LN9SueVI2=w36-h36-p-rp-mo-ba3-br100,4,3 months ago,,,0
Bardghat nawalparasi,bhojraj khanal,https://www.google.com/maps/contrib/105890891789471896021/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjVRvefb3lU9etuymSSHqtXoQYD7WuynpaPM4ysaSeRzs-VXEl0=w36-h36-p-rp-mo-ba2-br100,5,6 months ago,,,0
Bardghat nawalparasi,Diwash Chapagai,https://www.google.com/maps/contrib/107591883523783555526/reviews?hl=en,https://lh3.googleusercontent.com/a/ACg8ocKQj2fNAUvJ46fJ22hyaOAzmDMquTiHuoOSLK9QATd6pk1wfQ=w36-h36-p-rp-mo-br100,1,9 months ago,,,0
Bardibas Baptist Church,Kushal Adhikari,https://www.google.com/maps/contrib/108189802229921456910/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXF8lpo4FhXeIodvE4fKEL8Mzrxxq7hIwESAhnUvEnWz8Pwc8wr=w36-h36-p-rp-mo-ba4-br100,5,5 years ago,Holy place of christians at bardibas,,0
Bardibas Baptist Church,Ramesh Chaulagain,https://www.google.com/maps/contrib/108252623758507083114/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUchLuha49d2QAxmRrLImlMhMef-dI3iYqfFIZ7PyhaQhHHHigOKQ=w36-h36-p-rp-mo-ba3-br100,5,6 years ago,Christians,,0
Bardibas Baptist Church,PARAS Yadav,https://www.google.com/maps/contrib/117446970055308632779/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXcqB1fij9Eu9vF-msSmtmCvsem-VwrSJ5QH7GD0MVQDZiODbE=w36-h36-p-rp-mo-ba3-br100,5,a year ago,Har Har Mahadev,https://lh5.googleusercontent.com/p/AF1QipPydKpLh944m8qRpBARIkKF39lNOC7hVn40PKZ7=w600-h450-p-k-no,0
Bardibas Baptist Church,Bibek Singh,https://www.google.com/maps/contrib/108120764288304763645/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUoDeOm9hXP-Ny79OWxYXMOpkZHdE73cG5s3o0YqedAll5GD3Xt=w36-h36-p-rp-mo-br100,5,a year ago,Bibek Singh House,,0
Bardibas Baptist Church,Dipak Mahato,https://www.google.com/maps/contrib/106946043072514760701/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVFq6JCkI9sMmzYvwQ8hxJO5jVUECz3gXK5eF9JgheJGnXOmpNl=w36-h36-p-rp-mo-br100,5,2 months ago,,,0
Bardibas Baptist Church,Saurav Shah,https://www.google.com/maps/contrib/117576959557424244381/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJYzw8HP2PvFZJE5p7EX1MAPdpDaUuD2WRXxboyhapMRB37e8HT=w36-h36-p-rp-mo-ba2-br100,5,6 years ago,,,0
Bardibas Baptist Church,Samprash Risal,https://www.google.com/maps/contrib/110246275453260954641/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocIQMmLsYjmlby7KHKz3YugWFr60sBMlLNlSe_QzeDlQCJdp_tM=w36-h36-p-rp-mo-br100,1,6 years ago,,,0
Bardibas Baptist Church,vivas koirala,https://www.google.com/maps/contrib/106406009423244746703/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocLbcixYDshjVE30nTBW92FLh5d8rU8mgNrWKtwkek9lqpP5f-s=w36-h36-p-rp-mo-ba4-br100,2,6 years ago,,,0
Barghar Sadak,Vivek Lal Karna,https://www.google.com/maps/contrib/100742619509600087500/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXzfb2RJfVMsCQXjFXJk52w12lnhCn-yGANYf6480Vya8UMC2Mt=w36-h36-p-rp-mo-ba5-br100,5,3 months ago,A typically tharu cuisine with the authentic taste. The ambient is also quite breath taking and chill.,,2
Barghar Sadak,Hell Karan,https://www.google.com/maps/contrib/110312819607233612122/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUxlgednvC9kBQ2ENQ42p8KaeEq2c4PsI3lr6B81wKrCUE80lbsJw=w36-h36-p-rp-mo-br100,1,7 months ago,Menu pricing are different,,3
Barghar Sadak,Nikki Shilpakar,https://www.google.com/maps/contrib/117126508160432543772/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjU0OA1Gh9a8ueiahLHH6XDfdod0jDGx4IIKXBCT0QrL4EXhy8Y=w36-h36-p-rp-mo-br100,1,7 months ago,Menu ma arkai price tya arkai price not good,,3
Barghar Sadak,Ashok Dahit Tharu,https://www.google.com/maps/contrib/109590956504390936523/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUQlSFh6NJ49FneXvBUBR4Vd-Zn4X7WHkUNGiMbXvdQbz_BazWK=w36-h36-p-rp-mo-ba2-br100,5,a year ago,A perfect place to taste Tharu food in Kathmandu valley,,2
Barghar Sadak,Bibek Chaudhary,https://www.google.com/maps/contrib/100897120173311639231/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX4RfA0Pawhjxeq8_Sxds7WZue7UoyNJe_CXnZTgrK6BTa6-iAt=w36-h36-p-rp-mo-ba4-br100,4,2 years ago,,,0
Barghar Sadak,Asmita KC,https://www.google.com/maps/contrib/118049386329288600041/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX_hm07tgtoGJpSXvVYsB4DPVnagd5tygLjXzfHyPJeeb5qt_I=w36-h36-p-rp-mo-br100,5,11 months ago,dami dami,,1
Barghar Sadak,parshu kusmi,https://www.google.com/maps/contrib/104705490908171965910/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKdiuxMZZ1akEE8qOdDHxuI8Ont4eAf6Kkcubf6d7tOMJhaOQ0=w36-h36-p-rp-mo-ba3-br100,1,a month ago,,,0
Barghar Sadak,Rekha Gautam,https://www.google.com/maps/contrib/112965771848038237251/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocITihFzBXuQnJvLOhKe6uwwNMIXXglyUHOznAPy-WYW2T1V=w36-h36-p-rp-mo-br100,5,2 months ago,,,0
Barhawa Picnic Spot,Ashok Kumar Patel,https://www.google.com/maps/contrib/103841264004794491926/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjU5bD60PmRWULXJ2aOntBzl34-aIx-1iJvqWJFIPT5YldtzuJZ1UA=w36-h36-p-rp-mo-ba4-br100,2,3 years ago,"It needs to be development and management
.","https://lh5.googleusercontent.com/p/AF1QipOw60PwMI98uYmDIFRJ_V4426EMnCZUo0-ATId-=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMrfze_F9pdIzKIXzmwlA_zvsnn1xl5j37d_a53=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNZVsN4eZdzUj18Peff6W5gK1l0C2ZrbJcDRb-Z=w300-h225-p-k-no",1
Barhawa Picnic Spot,Dr. Harry,https://www.google.com/maps/contrib/112896292377090586054/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocLT4dq0derMFVymK8bhW4cAyv_OogtnefrdBhlvCwKTua6Ezg=w36-h36-p-rp-mo-br100,5,2 years ago,So peaceful place..,"https://lh5.googleusercontent.com/p/AF1QipNmW77uSabsMXE5gwj0fO2IZV-CNyu34KlO7Wzi=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMVmO95BO6TWLFEHP6Z-dJKJfOhcQshk0KjsNAw=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN3CVmm2iBLfJwYB_h5rUeYTNqK2Ujc7HhsWJTW=w300-h225-p-k-no",0
Barhawa Picnic Spot,Bajrangi Gupta,https://www.google.com/maps/contrib/104914587370746622426/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXjLIMj4GmUABlagDviS76kZvtNFN84Ql0o0NEEWf9C8RG6VRbSyQ=w36-h36-p-rp-mo-ba6-br100,5,7 years ago,Place to organise a group fun in bank of river in different view n location.,,0
Barhawa Picnic Spot,MANISH MALLIK,https://www.google.com/maps/contrib/102491615395167087927/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjU-rA5zQyLL5eanwAZIYPJjNJZtbftFwb0YIczSWZQJO9Z5nk35=w36-h36-p-rp-mo-ba3-br100,4,2 years ago,beautiful place,"https://lh5.googleusercontent.com/p/AF1QipN9QV68_FCNWmjTJBaUmKXJnTJm7pdUkp6drrXc=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNWOM-CnugclFNagU-HgbZujU5ryke_xcshnYb_=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMYPlPHJuk4iQmJHeoLgKufXYqqVYaQPWEspIcd=w300-h225-p-k-no",1
Barhawa Picnic Spot,Gaur Eye Hospital,https://www.google.com/maps/contrib/100378747178155915709/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjW3ylgMB7MgsZMOrGssck0pF1aBy1NdyUuyF3m5dj8ZeV9K_tqK=w36-h36-p-rp-mo-ba2-br100,5,5 years ago,It is very nice place.,,0
Barhawa Picnic Spot,R3XT3R,https://www.google.com/maps/contrib/105922597779485117952/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjW6Oazm99vkG5sWi5JmKB7aA8zfT7xhyCWPnCmgSre93fGZ3zcf=w36-h36-p-rp-mo-ba2-br100,2,6 years ago,Nice but under construction,,0
Barhawa Picnic Spot,Ravi Kaushik,https://www.google.com/maps/contrib/113304940630255923440/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXvE0ugVsWNaM5d4nVdfE1u-tyoqKiZea4lswHhQcKl5Yt-A5xT=w36-h36-p-rp-mo-ba4-br100,4,6 years ago,Good day,,0
Barhawa Picnic Spot,Shivam Jaiswal,https://www.google.com/maps/contrib/108684637720408501418/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWMNExv826x1tloSK_UKMMWjWdhoKLr8RgEEvfJXV0ntfOolOkkTQ=w36-h36-p-rp-mo-ba2-br100,4,7 years ago,Nice nd space,,0
Barpak Village View Point,Hotel Third Pole Pokhara,https://www.google.com/maps/contrib/107820364656623939333/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXdVc7b9vzVObPCf0k9R3dQIX91AnOsAFK9RrOY5OQ-TZbhip1pMA=w36-h36-p-rp-mo-ba3-br100,5,a year ago,Great view. fully enjoyed,"https://lh5.googleusercontent.com/p/AF1QipOvqqKSIWe6x8PXNc9f0g20PXCh0eQJIO-M3G2k=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOmFU0dvN2A_USUvDis7YZw7AIYlIen6z_qer4e=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNMRrl2yLRXRE21_hm0CJFNmTc0eZy_FiWdPUqb=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO-jhh9tcJYvVI18aEUXACIWyA-Y3JdwOih6EBE=w300-h225-p-k-no",1
Barpak Village View Point,Puskar Basnet,https://www.google.com/maps/contrib/107543163909477409942/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWKckWRsVv4lG-7ZrYVDnV9o8La9kGO-WElknEkAzeV9KooJFmk=w36-h36-p-rp-mo-ba5-br100,5,4 days ago,Nice place,"https://lh5.googleusercontent.com/p/AF1QipPMCtlUkk7WWH8QxUp7vkquWEfAXl843TqKdQb5=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO0MfmSLgWznv1gbPLm855LEwlLzNFXpawg1kp-=w300-h450-p-k-no",0
